566778,568,467|0,0,4|67,0,0|1
344556,3466,2245|0,6,0|45,0,0|1
455667,4577,3356|0,7,0|56,0,0|1
566778,5688,4467|0,8,0|67,0,0|1
233445,245,346|0,0,6|34,0,0|1
344556,356,457|0,0,7|45,0,0|1
455667,467,568|0,0,8|56,0,0|1
566778,578,679|0,0,9|67,0,0|1
233445,2245,3466|0,2,0|34,0,0|1
344556,3356,4577|0,3,0|45,0,0|1
455667,4467,5688|0,4,0|56,0,0|1
233445,23,1346|0,0,1|34,0,0|1
344556,34,2457|0,0,2|45,0,0|1
455667,45,3568|0,0,3|56,0,0|1
566778,56,4679|0,0,4|67,0,0|1
233445,23,113466|0,0,6|34,0,0|1
344556,34,224577|0,0,7|45,0,0|1
455667,45,335688|0,0,8|56,0,0|1
566778,56,446799|0,0,9|67,0,0|1
233445,45,1346|0,0,6|34,0,0|1
344556,56,2457|0,0,7|45,0,0|1
455667,67,3568|0,0,8|56,0,0|1
566778,78,4679|0,0,9|67,0,0|1
233445,45,113466|0,0,1|34,0,0|1
344556,56,224577|0,0,2|45,0,0|1
455667,67,335688|0,0,3|56,0,0|1
566778,78,446799|0,0,4|67,0,0|1
233445,235,457|0,0,7|34,0,0|1
344556,346,568|0,0,8|45,0,0|1
455667,457,679|0,0,9|56,0,0|1
233445,2355,4577|0,5,0|34,0,0|1
344556,3466,5688|0,6,0|45,0,0|1
344556,134,356|0,1,0|45,0,0|1
455667,245,467|0,2,0|56,0,0|1
566778,356,578|0,3,0|67,0,0|1
455667,2245,4467|0,0,4|56,0,0|1
566778,3356,5578|0,0,5|67,0,0|1
234456,235,245|0,0,2|35,0,0|1
345567,346,356|0,0,3|46,0,0|1
456678,457,467|0,0,4|57,0,0|1
567789,568,578|0,0,5|68,0,0|1
234456,2355,2245|0,5,0|35,0,0|1
345567,3466,3356|0,6,0|46,0,0|1
456678,4577,4467|0,7,0|57,0,0|1
567789,5688,5578|0,8,0|68,0,0|1
123345,245,235|0,0,5|24,0,0|1
234456,356,346|0,0,6|35,0,0|1
345567,467,457|0,0,7|46,0,0|1
456678,578,568|0,0,8|57,0,0|1
123345,2245,2355|0,2,0|24,0,0|1
234456,3356,3466|0,3,0|35,0,0|1
345567,4467,4577|0,4,0|46,0,0|1
456678,5578,5688|0,5,0|57,0,0|1
234456,235,457|0,0,7|35,0,0|1
345567,346,568|0,0,8|46,0,0|1
456678,457,679|0,0,9|57,0,0|1
234456,2355,4577|0,5,0|35,0,0|1
345567,3466,5688|0,6,0|46,0,0|1
234456,356,134|0,0,1|35,0,0|1
345567,467,245|0,0,2|46,0,0|1
456678,578,356|0,0,3|57,0,0|1
345567,4467,2245|0,4,0|46,0,0|1
456678,5578,3356|0,5,0|57,0,0|1
345567,1346,56|0,1,0|46,0,0|1
456678,2457,67|0,2,0|57,0,0|1
567789,3568,78|0,3,0|68,0,0|1
456678,224577,67|0,7,0|57,0,0|1
567789,335688,78|0,8,0|68,0,0|1
123345,2457,23|0,7,0|24,0,0|1
234456,3568,34|0,8,0|35,0,0|1
345567,4679,45|0,9,0|46,0,0|1
123345,224577,23|0,2,0|24,0,0|1
234456,335688,34|0,3,0|35,0,0|1
345567,446799,45|0,4,0|46,0,0|1
234456,1346,34|0,1,0|35,0,0|1
345567,2457,45|0,2,0|46,0,0|1
456678,3568,56|0,3,0|57,0,0|1
567789,4679,67|0,4,0|68,0,0|1
234456,113466,34|0,6,0|35,0,0|1
345567,224577,45|0,7,0|46,0,0|1
456678,335688,56|0,8,0|57,0,0|1
567789,446799,67|0,9,0|68,0,0|1
123345,1346,34|0,6,0|24,0,0|1
234456,2457,45|0,7,0|35,0,0|1
345567,3568,56|0,8,0|46,0,0|1
456678,4679,67|0,9,0|57,0,0|1
123345,113466,34|0,1,0|24,0,0|1
234456,224577,45|0,2,0|35,0,0|1
345567,335688,56|0,3,0|46,0,0|1
456678,446799,67|0,4,0|57,0,0|1
234456,346,134|0,0,1|35,0,0|1
345567,457,245|0,0,2|46,0,0|1
456678,568,356|0,0,3|57,0,0|1
567789,679,467|0,0,4|68,0,0|1
345567,4577,2245|0,7,0|46,0,0|1
456678,5688,3356|0,8,0|57,0,0|1
123345,134,346|0,0,6|24,0,0|1
234456,245,457|0,0,7|35,0,0|1
345567,356,568|0,0,8|46,0,0|1
456678,467,679|0,0,9|57,0,0|1
234456,2245,4577|0,2,0|35,0,0|1
345567,3356,5688|0,3,0|46,0,0|1
123345,23,1346|0,0,6|24,0,0|1
234456,34,2457|0,0,7|35,0,0|1
345567,45,3568|0,0,8|46,0,0|1
456678,56,4679|0,0,9|57,0,0|1
123345,23,113466|0,0,1|24,0,0|1
234456,34,224577|0,0,2|35,0,0|1
345567,45,335688|0,0,3|46,0,0|1
456678,56,446799|0,0,4|57,0,0|1
234456,1346,45|0,1,0|35,0,0|1
345567,2457,56|0,2,0|46,0,0|1
456678,3568,67|0,3,0|57,0,0|1
567789,4679,78|0,4,0|68,0,0|1
12368,4567,579|0,7,0|2,0,0,|1
12368,4567,55799|0,7,0|2,0,0|1
12368,445677,579|0,4,0|2,0,0|1
24789,3456,135|0,3,0|8,0,0|1
24789,3456,11355|0,3,0|8,0,0|1
24789,334566,135|0,6,0|8,0,0|1
1234,246,34789|4,0,0|0,0,8|1
1234,22466,34789|4,0,0|0,0,8|1
112344,246,34789|1,0,0|0,0,8|1
6789,468,12367|6,0,0|0,0,2|1
6789,44688,12367|6,0,0|0,0,2|1
667899,468,12367|9,0,0|0,0,2|1
135,3456,34789|0,3,0|0,0,8|1
11355,3456,34789|0,3,0|0,0,8|1
135,334566,34789|0,6,0|0,0,8|1
579,4567,12367|0,7,0|0,0,2|1
55799,4567,12367|0,7,0|0,0,2|1
579,445677,12367|0,4,0|0,0,2|1
3445567,135,23|7,0,0|4,0,0|1
4556678,246,34|8,0,0|5,0,0|1
5667789,357,45|9,0,0|6,0,0|1
2344556,468,67|2,0,0|5,0,0|1
3455667,579,78|3,0,0|6,0,0|1
3445567,11355,23|7,0,0|4,0,0|1
4556678,22466,34|8,0,0|5,0,0|1
5667789,33577,45|9,0,0|6,0,0|1
2344556,44688,67|2,0,0|5,0,0|1
3455667,55799,78|3,0,0|6,0,0|1
3445567,135,34|7,0,0|4,0,0|1
4556678,246,45|8,0,0|5,0,0|1
5667789,357,56|9,0,0|6,0,0|1
2344556,468,56|2,0,0|5,0,0|1
3455667,579,67|3,0,0|6,0,0|1
3445567,11355,34|7,0,0|4,0,0|1
4556678,22466,45|8,0,0|5,0,0|1
5667789,33577,56|9,0,0|6,0,0|1
2344556,44688,56|2,0,0|5,0,0|1
3455667,55799,67|3,0,0|6,0,0|1
2334456,246,23|6,0,0|3,0,0|1
3445567,357,34|7,0,0|4,0,0|1
4556678,468,45|8,0,0|5,0,0|1
5667789,579,56|9,0,0|6,0,0|1
1233445,135,45|1,0,0|4,0,0|1
2344556,246,56|2,0,0|5,0,0|1
3455667,357,67|3,0,0|6,0,0|1
4566778,468,78|4,0,0|7,0,0|1
2334456,22466,23|6,0,0|3,0,0|1
3445567,33577,34|7,0,0|4,0,0|1
4556678,44688,45|8,0,0|5,0,0|1
5667789,55799,56|9,0,0|6,0,0|1
1233445,11355,45|1,0,0|4,0,0|1
2344556,22466,56|2,0,0|5,0,0|1
3455667,33577,67|3,0,0|6,0,0|1
4566778,44688,78|4,0,0|7,0,0|1
1223345,135,34|2,0,0|2,0,0|1
2334456,246,45|3,0,0|3,0,0|1
3445567,357,56|4,0,0|4,0,0|1
4556678,468,67|5,0,0|5,0,0|1
5667789,579,78|6,0,0|6,0,0|1
1233445,135,23|4,0,0|4,0,0|1
2344556,246,34|5,0,0|5,0,0|1
3455667,357,45|6,0,0|6,0,0|1
4566778,468,56|7,0,0|7,0,0|1
5677889,579,67|8,0,0|8,0,0|1
1223345,11355,34|2,0,0|2,0,0|1
2334456,22466,45|3,0,0|3,0,0|1
3445567,33577,56|4,0,0|4,0,0|1
4556678,44688,67|5,0,0|5,0,0|1
5667789,55799,78|6,0,0|6,0,0|1
1233445,11355,23|4,0,0|4,0,0|1
2344556,22466,34|5,0,0|5,0,0|1
3455667,33577,45|6,0,0|6,0,0|1
4566778,44688,56|7,0,0|7,0,0|1
5677889,55799,67|8,0,0|8,0,0|1
1223345,135,45|5,0,0|2,0,0|1
2334456,246,56|6,0,0|3,0,0|1
3445567,357,67|7,0,0|4,0,0|1
4556678,468,78|8,0,0|5,0,0|1
2344556,246,23|2,0,0|5,0,0|1
3455667,357,34|3,0,0|6,0,0|1
4566778,468,45|4,0,0|7,0,0|1
5677889,579,56|5,0,0|8,0,0|1
1223345,11355,45|5,0,0|2,0,0|1
2334456,22466,56|6,0,0|3,0,0|1
3445567,33577,67|7,0,0|4,0,0|1
4556678,44688,78|8,0,0|5,0,0|1
2344556,22466,23|2,0,0|5,0,0|1
3455667,33577,34|3,0,0|6,0,0|1
4566778,44688,45|4,0,0|7,0,0|1
5677889,55799,56|5,0,0|8,0,0|1
1223345,246,23|2,0,0|2,0,0|1
2334456,357,34|3,0,0|3,0,0|1
3445567,468,45|4,0,0|4,0,0|1
4556678,579,56|5,0,0|5,0,0|1
2344556,135,45|5,0,0|5,0,0|1
3455667,246,56|6,0,0|6,0,0|1
4566778,357,67|7,0,0|7,0,0|1
5677889,468,78|8,0,0|8,0,0|1
1223345,22466,23|2,0,0|2,0,0|1
2334456,33577,34|3,0,0|3,0,0|1
3445567,44688,45|4,0,0|4,0,0|1
4556678,55799,56|5,0,0|5,0,0|1
2344556,11355,45|5,0,0|5,0,0|1
3455667,22466,56|6,0,0|6,0,0|1
4566778,33577,67|7,0,0|7,0,0|1
5677889,44688,78|8,0,0|8,0,0|1
344556,2345,25|0,5,2|45,0,0|1
455667,3456,36|0,6,3|56,0,0|1
566778,4567,47|0,7,4|67,0,0|1
455667,3456,3366|0,6,6|56,0,0|1
566778,4567,4477|0,7,7|67,0,0|1
455667,334566,36|0,3,3|56,0,0|1
566778,445677,47|0,4,4|67,0,0|1
233445,3456,36|0,3,6|34,0,0|1
344556,4567,47|0,4,7|45,0,0|1
455667,5678,58|0,5,8|56,0,0|1
233445,3456,3366|0,3,3|34,0,0|1
344556,4567,4477|0,4,4|45,0,0|1
233445,334566,36|0,6,6|34,0,0|1
344556,445677,47|0,7,7|45,0,0|1
344556,4567,25|0,7,2|45,0,0|1
455667,5678,36|0,8,3|56,0,0|1
455667,5678,3366|0,8,6|56,0,0|1
344556,2345,47|0,2,7|45,0,0|1
455667,3456,58|0,3,8|56,0,0|1
344556,2345,4477|0,2,4|45,0,0|1
455667,334566,58|0,6,8|56,0,0|1
344556,3456,26|0,3,0|45,0,0|1
455667,4567,37|0,4,0|56,0,0|1
566778,5678,48|0,5,0|67,0,0|1
344556,3456,2266|0,3,0|45,0,0|1
455667,4567,3377|0,4,0|56,0,0|1
566778,5678,4488|0,5,0|67,0,0|1
344556,334566,26|0,6,0|45,0,0|1
455667,445677,37|0,7,0|56,0,0|1
566778,556788,48|0,8,0|67,0,0|1
344556,4567,26|0,7,2|45,0,0|1
455667,5678,37|0,8,3|56,0,0|1
344556,445677,26|0,4,2|45,0,0|1
455667,556788,37|0,5,3|56,0,0|1
344556,4567,2266|0,7,6|45,0,0|1
455667,5678,3377|0,8,7|56,0,0|1
233445,2345,26|0,5,0|34,0,0|1
344556,3456,37|0,6,0|45,0,0|1
455667,4567,48|0,7,0|56,0,0|1
233445,2345,2266|0,5,0|34,0,0|1
344556,3456,3377|0,6,0|45,0,0|1
455667,4567,4488|0,7,0|56,0,0|1
233445,223455,26|0,2,0|34,0,0|1
344556,334566,37|0,3,0|45,0,0|1
455667,445677,48|0,4,0|56,0,0|1
233445,2345,36|0,5,6|34,0,0|1
344556,3456,47|0,6,7|45,0,0|1
455667,4567,58|0,7,8|56,0,0|1
233445,2345,3366|0,5,3|34,0,0|1
344556,3456,4477|0,6,4|45,0,0|1
233445,223455,36|0,2,6|34,0,0|1
344556,334566,47|0,3,7|45,0,0|1
455667,445677,58|0,4,8|56,0,0|1
344556,3456,25|0,3,2|45,0,0|1
455667,4567,36|0,4,3|56,0,0|1
566778,5678,47|0,5,4|67,0,0|1
455667,4567,3366|0,4,6|56,0,0|1
566778,5678,4477|0,5,7|67,0,0|1
344556,334566,25|0,6,2|45,0,0|1
455667,445677,36|0,7,3|56,0,0|1
566778,556788,47|0,8,4|67,0,0|1
